movieId,id,title,tags
81788,43539,The Next Three Days,"a married couple's life is turned upside down when the wife is accused of a murder. lara brennan is arrested for murdering her boss with whom she had an argument. it seems she was seen leaving the scene of the crime and her fingerprints were on the murder weapon. her husband, john would spend the next few years trying to get her released, but there's no evidence that negates the evidence against her. and when the strain of being separated from her family, especially her son, gets to her, john decides to break her out. so he does a lot of research to find a way. romance drama thriller crime evidence passport argument countyjail fingerprints appeal escapeartist russellcrowe elizabethbanks briandennehy paulhaggis"
81791,39210,Somewhere,a hard-living hollywood actor re-examines his life after his 11-year-old daughter surprises him with a visit. comedy drama milan independentfilm luxuryhotel manintowel  womandirector stephendorff chrispontius erinwasson sofiacoppola
81819,45958,Biutiful,"this is a story of a man in free fall. on the road to redemption, darkness lights his way. connected with the afterlife, uxbal is a tragic hero and father of two who's sensing the danger of death. he struggles with a tainted reality and a fate that works against him in order to forgive, for love, and forever. drama immigrant illegalimmigrant chinese singlefather javierbardem maricelálvarez hanaabouchaib alejandrogonzáleziñárritu"
81845,45269,The King's Speech,"the king's speech tells the story of the man who became king george vi, the father of queen elizabeth ii. after his brother abdicates, george ('bertie') reluctantly assumes the throne. plagued by a dreaded stutter and considered unfit to be king, bertie engages the help of an unorthodox speech therapist named lionel logue. through a set of unexpected techniques, and as a result of an unlikely friendship, bertie is able to find his voice and boldly lead the country into war. drama history greatbritain radio monarchy radiotransmission royalfamily speech marriage royalty deathoffather colinfirth geoffreyrush helenabonhamcarter tomhooper"
81932,45317,The Fighter,"the fighter, is a drama about boxer ""irish"" micky ward's unlikely road to the world light welterweight title. his rocky-like rise was shepherded by half-brother dicky, a boxer-turned-trainer who rebounded in life after nearly being ko'd by drugs and crime. drama sport irishamerican documentarycrew lowellmassachusetts bluecollarworker churchbells documentaryfilmmaking boxershorts jumpingrope shadowboxing duringcreditsstinger markwahlberg christianbale amyadams davido.russell"
82041,46420,The Loved Ones,"lola stone asked brent mitchell to the prom, but brent said no, and now he's screwed. what happens when lola doesn't get what she wants? she enlists daddy's help to throw a prom of her own, where she is queen and brent is king -- whether he likes it or not. the loved ones is what happens when puppy love goes horribly, violently wrong. brent should have said yes... horror killing highschool femalekiller revenge prom escape teenager xaviersamuel jessicamcnamee robinmcleavy seanbyrne"
82053,45324,Casino Jack,"based on a true story, a hot shot washington dc lobbyist and his protégé go down hard as their schemes to peddle influence lead to corruption and murder. crime comedy drama biography duringcreditsstinger kevinspacey kellypreston hannahendicott-douglas georgehickenlooper"
82095,42684,Skyline,"when strange lights descend on the city of los angeles, people are drawn outside like moths to a flame where an extraterrestrial force threatens to swallow the entire human population off the face of the earth. now the band of survivors must fight for their lives as the world unravels around them. sciencefiction missile light transformation low-budget alien fireplace losangeles cellphone rooftop duringcreditsstinger ericbalfour scottiethompson davidzayas colinstrause gregstrause"
82152,38117,Beastly,"a curse transforms a handsome and arrogant young man into everything he detests in this contemporary retelling of beauty and the beast. wealthy kyle kingson has everything a teenager could want in life, but he still gets off on humiliating the weaker and less attractive. when kyle invites his misfit classmate kendra to an environmental rally at their school, she questions his motivations but reluctantly accepts. later, kyle blows kendra off, prompting the spurned goth girl to cast a dark spell on the swaggering egotist. drama fantasy romance basedonnovel love beautifulwoman curse teenager popularity blindtutor teenageromance modernfairytale basedonyoungadultnovel alexpettyfer vanessahudgens mary-kateolsen danielbarnz"
82167,43347,Love & Other Drugs,"maggie, an alluring free spirit who won't let anyone - or anything - tie her down. but she meets her match in jamie, whose relentless and nearly infallible charm serve him well with the ladies and in the cutthroat world of pharmaceutical sales. maggie and jamie's evolving relationship takes them both by surprise, as they find themselves under the influence of the ultimate drug: love. drama comedy romance malenudity femalenudity letter love viagra sexualfreedom freespirit jakegyllenhaal annehathaway oliverplatt edwardzwick"
82378,46503,All Good Things,"newly-discovered facts, court records and speculation are used to elaborate the true love story and murder mystery of the most notorious unsolved murder case in new york history. drama mystery thriller crime romance difficultchildhood patriarch childhoodtrauma dysfunctionalmarriage kirstendunst ryangosling kristenwiig andrewjarecki"
82459,44264,True Grit,"following the murder of her father by hired hand tom chaney, 14-year-old farm girl mattie ross sets out to capture the killer. to aid her, she hires the toughest u.s. marshal she can find, a man with ""true grit,"" reuben j. ""rooster"" cogburn. mattie insists on accompanying cogburn, whose drinking, sloth, and generally reprobate character do not augment her faith in him. against his wishes, she joins him in his trek into the indian nations in search of chaney. they are joined by texas ranger laboeuf, who wants chaney for his own purposes. the unlikely trio find danger and adventure on the journey, and each has his or her ""grit"" tested. drama adventure western lossoffather fathermurder texasranger alcoholism betrayal jeffbridges mattdamon joshbrolin joelcoen ethancoen"
82527,46829,Barney's Version,"the picaresque and touching story of the politically incorrect, fully lived life of the impulsive, irascible and fearlessly blunt barney panofsky. comedy drama suicide jealousy canada independentfilm politicallyincorrect paulgiamatti dustinhoffman rosamundpike richardj.lewis"
82744,41283,Faster,"driver (dwayne johnson) has spent the last 10 years in prison planning revenge for the murder of his brother. now that driver is free to carry out his deadly plan only two men stand in his way- billy bob thornton plays a veteran cop and oliver jackson-cohen, a crazy hitman. with those two close on his trail, driver races to carry out his mission as the mystery surrounding his brothers murder deepens. crime drama action thriller dwaynejohnson billybobthornton maggiegrace georgetillman,jr."
82767,27585,Rabbit Hole,life for a happy couple is turned upside down after their young son dies in an accident. drama lossofson trauma toy marriage grief memory crying parkinglot therapy carseat nicolekidman aaroneckhart diannewiest johncameronmitchell
83134,46838,Tucker and Dale vs Evil,"two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's west virginian cabin. as the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair. comedy horror cabin chainsaw hillbilly bodyinchipper cutoffjeans alantudyk tylerlabine katrinabowden elicraig"
83270,46138,Made in Dagenham,"a dramatization of the 1968 strike at the ford dagenham car plant, where female workers walked out in protest against sexual discrimination. comedy drama history machinist aftercreditsstinger duringcreditsstinger equalpay discrimination governmentminister sewingmachine sallyhawkins bobhoskins mirandarichardson nigelcole"
83374,46528,The Warrior's Way,"an asian assassin (dong-gun jang) is forced to hide in a small town in the american badlands. also starring kate bosworth, danny huston, tony cox and academy award winner geoffrey rush. adventure fantasy action western thriller assassin smalltown forest revenge deception superspeed surpriseending katebosworth jangdong-gun geoffreyrush sngmoolee"
84374,41630,No Strings Attached,"emma is a busy doctor who sets up a seemingly perfect arrangement when she offers her best friend adam a relationship with one rule: no strings attached. but when a fling becomes a thing, can sex friends stay best friends? comedy romance fathersonrelationship casualmeeting studentofmedicine friends valentine malefemalerelationship openrelationship sexualhumor bestfriend casualsex bestfriendsinlove duringcreditsstinger fling fathersonconflict friendswithbenefit natalieportman ashtonkutcher kevinkline ivanreitman"
84392,50348,The Lincoln Lawyer,a lawyer conducts business from the back of his lincoln town car while representing a high-profile client in beverly hills. crime drama thriller judge arrest jury privateinvestigator matthewmcconaughey marisatomei ryanphillippe bradfurman
84601,48138,Unknown,"an american biologist attending a conference in berlin awakens from a coma after a car accident, only to discover that someone has taken his identity and that no one, not even his wife, believes him. with the help of an illegal immigrant and a former stazi agent, he sets out to prove who he is and find out why people are trying to kill him. action mystery thriller taxi hotel coma taxidriver prince briefcase hospital stolenidentity liamneeson dianekruger januaryjones jaumecollet-serra"
84615,52067,Cedar Rapids,a naive midwesterner insurance salesman travels to a big-city convention in an effort to save the jobs of his co-workers. comedy hotel infidelity one-nightstand friendship swimmingpool drinking naive duringcreditsstinger anneheche edhelms sigourneyweaver miguelarteta
84772,39513,Paul,"for the past 60 years, a space-traveling smart-ass named paul has been locked up in a top-secret military base, advising world leaders about his kind. but when he worries he’s outlived his usefulness and the dissection table is drawing uncomfortably close, paul escapes on the first rv that passes by his compound in area 51. fortunately, it contains the two earthlings who are most likely to rescue and harbor an alien on the run. adventure comedy sciencefiction sandiego area51 alienspacecraft hitwithachair shotintheknee duringcreditsstinger 1980s sethrogen simonpegg nickfrost gregmottola"
84847,183894,Emma,"emma woodhouse seems to be perfectly content, a loving father whom she cares for, friends, and a home. but emma has a terrible habit - matchmaking. she cannot resist finding suitors for her friends, most of all harriet smith. emma is desperate for harriet to find happiness, but every suitor she finds for her friend ends up attracted to emma herself. but is emma so focused on harriet's happiness that she is not considering her own happiness in love? romance comedy drama romolagarai michaelgambon jonnyleemiller jimo'hanlon"
84950,50725,Take Me Home Tonight,"recent mit grad matt franklin (topher grace) should be well on his way to a successful career at a fortune 500 company, but instead, he rebels against maturity by taking a job at a video store. matt rethinks his position when his unrequited high-school crush, tori (teresa palmer), walks in and invites him to an end-of-summer party. with the help of his twin sister (anna faris) and his best friend (dan fogler), matt hatches a plan to change the course of his life. comedy drama romance becominganadult lie night sister job party friends deception bestfriend tophergrace annafaris danfogler michaeldowse"
85020,27582,The Mechanic,"arthur bishop is a 'mechanic' - an elite assassin with a strict code and unique talent for cleanly eliminating targets. it's a job that requires professional perfection and total detachment, and bishop is the best in the business. but when he is ordered to take out his mentor and close friend harry, bishop is anything but detached. action thriller crime poison chicago prostitute martialarts assassin airport cemetery boat hitman chase machinegun cover-up beautifulwoman carcrash jasonstatham benfoster donaldsutherland simonwest"
85397,49730,Red Riding Hood,"valerie is in love with a brooding outsider, peter, but her parents have arranged for her to marry another man – who is wealthy. unwilling to lose each other, valerie and peter plan to run away together when they learn that valerie's older sister has been killed by a werewolf that prowls the dark forest surrounding their village. hungry for revenge, the people call on famed werewolf hunter, father solomon, to help them kill the wolf. but solomon's arrival brings unintended consequences as he warns that the wolf, who takes human form by day, could be any one of them. fantasy thriller horror winter fantasy fairytale hood werewolf aftercreditsstinger duringcreditsstinger womandirector redridinghood amandaseyfried garyoldman billyburke catherinehardwicke"
85399,38322,"Big Mommas: Like Father, Like Son","fbi agent malcolm turner and his 17-year-old son, trent, go undercover at an all-girls performing arts school after trent witnesses a murder. posing as big momma and charmaine, they must find the murderer before he finds them. crime comedy action undercover fbi sequel comedy disguise fbiagent impersonation duringcreditsstinger martinlawrence brandont.jackson portiadoubleday johnwhitesell"
85401,45132,Super,"after his wife falls under the influence of a drug dealer, an everyday guy transforms himself into crimson bolt, a superhero with the best intentions, though he lacks for heroic skills. comedy action drama bomb gun drugdealer costume comicbook party superhero darkcomedy gore blood comicbookshop comicbookcollector dinner violence policeofficer cosplay duringcreditsstinger rainnwilson ellenpage livtyler jamesgunn"
85412,46146,Troll Hunter,"a group of students investigates a series of mysterious bear killings, but learns that there are much more dangerous things going on. they start to follow a mysterious hunter, learning that he is actually a troll hunter. fantasy horror hunter mountains wilderness adventure forest secretgovernmentorganization huntingtrip wildlife conspiracy troll mockumentary foundfootage aftercreditsstinger ottojespersen hansmortenhansen tomasalflarsen andréøvredal"
85414,45612,Source Code,"decorated soldier captain colter stevens wakes up in the body of an unknown man, discovering he's involved in a mission to find the bomber of a chicago commuter train. he learns he's part of a top-secret experimental program that enables him to experience the final 8 minutes of another person's life. colter re-lives the train incident over and over again, gathering more clues each time. but can he discover who is responsible for the attack before the next one happens? thriller sciencefiction mystery bomb identity fantasy bomber suspicion timetravel investigation surrealism soldier helicopterpilot jakegyllenhaal michellemonaghan verafarmiga duncanjones"
85796,49010,Hobo with a Shotgun,"a vigilante homeless man pulls into a new city and finds himself trapped in urban chaos, a city where crime rules and where the city's crime boss reigns. seeing an urban landscape filled with armed robbers, corrupt cops, abused prostitutes and even a pedophile santa, the hobo goes about bringing justice to the city the best way he knows how - with a 20-gauge shotgun. mayhem ensues when he tries to make things better for the future generation. street justice will indeed prevail. action comedy thriller femalenudity prostitute shotgun pimp underwear dystopia vigilante blood massacre brutality violence spittingblood whitesuit genocide bodymutilation extremesadism childkiller sawedoffshotgun flamethrower attemptedrobbery intestines disembowelment attemptedrape shotrepeatedly rutgerhauer gregorysmith robbwells jasoneisener"
86014,60307,Diary of a Wimpy Kid: Rodrick Rules,"back in middle school after summer vacation, greg heffley and his older brother rodrick must deal with their parents' misguided attempts to have them bond. family comedy basedonnovel middleschool zacharygordon devonbostick rachaelharris davidbowers"
86190,50456,Hanna,"a 16-year-old girl raised by her father to be the perfect assassin is dispatched on a mission across europe. tracked by a ruthless operatives, she faces startling revelations about her existence and questions about her humanity. action thriller adventure assassin selfsacrifice stripclub secretagent training british roadtrip deadanimal teenagegirl pistol duringcreditsstinger saoirseronan ericbana vickykrieps joewright"
86295,41446,Scream 4,"sidney prescott, now the author of a self-help book, returns home to woodsboro on the last stop of her book tour. there she reconnects with sheriff dewey and gale, who are now married, as well as her cousin jill and her aunt kate. unfortunately, sidney's appearance also brings about the return of ghostface, putting sidney, gale, and dewey, along with jill, her friends, and the whole town of woodsboro in danger. horror mystery sheriff book knife horror rescue author maskedkiller hospital corpse davidarquette nevecampbell courteneycox wescraven"
86320,62215,Melancholia,two sisters find their already strained relationship challenged as a mysterious new planet threatens to collide with earth. drama sciencefiction weddingreception poweroutage destructionofplanet weddingtoast kirstendunst charlottegainsbourg kiefersutherland larsvontrier
86548,55787,Water for Elephants,"in this captivating depression-era melodrama, impetuous veterinary student jacob jankowski joins a celebrated circus as an animal caretaker but faces a wrenching dilemma when he's transfixed by angelic married performer marlena. drama romance clown elephanttrainer veterinary robertpattinson reesewitherspoon christophwaltz francislawrence"
86781,46738,Incendies,"a mother's last wishes send twins jeanne and simon on a journey to middle east in search of their tangled roots. adapted from wajdi mouawad's acclaimed play, incendies tells the powerful and moving tale of two young adults' voyage to the core of deep-rooted hatred, never-ending wars and enduring love. drama war mystery prison middleeast rape muslim militia interpreter son christian orphanage swimmingpool massacre checkpoint politicalassassination twins will lubnaazabal mélissadésormeaux-poulin maximgaudette denisvilleneuve"
86815,43959,Soul Surfer,"soul surfer is the inspiring true story of teen surfer bethany hamilton. bethany lost her left arm in a shark attack and courageously overcame all odds to become a champion again, through her sheer determination and unwavering faith.bethany (annasophia robb) was born to surf. a natural talent who took to the waves at a young age, she was leading an idyllic life on kauai, participating in national surf competitions with her best friend alana (lorraine nicholson), when everything changed. on halloween morning, a 14-foot tiger shark came out of nowhere and seemed to shatter all her dreams.soul surfer reveals bethany's fight to recover from her ordeal and how she grappled with the question of her future. strengthened by the love of her parents, tom (dennis quaid) and cheri (helen hunt), and supported by her youth group leader sara (carrie underwood), bethany refuses to give in or give up, and begins a bold return to the water. action drama competition basedonnovel sharkattack surfing biography sport duringcreditsstinger annasophiarobb helenhunt lorrainenicholson seanmcnamara"
86817,49022,Something Borrowed,"though rachel (ginnifer goodwin) is a successful attorney and a loyal, generous friend, she is still single. after one drink too many at her 30th-birthday celebration, rachel unexpectedly falls into bed with her longtime crush, dex -- who happens to be engaged to her best friend, darcy (kate hudson). ramifications of the liaison threaten to destroy the women's lifelong friendship, while ethan (john krasinski), rachel's confidant, harbors a potentially explosive secret of his own. comedy drama romance newyork alcohol basedonnovel secret cheating birthday destroy friends crush lawyer bestfriend wedding pregnancy relationship celebration roses lying flashback engaged loyal liaison confidant katehudson ginnifergoodwin johnkrasinski lukegreenfield"
86833,55721,Bridesmaids,"annie’s life is a mess. but when she finds out her lifetime best friend is engaged, she simply must serve as lillian’s maid of honor. though lovelorn and broke, annie bluffs her way through the expensive and bizarre rituals. with one chance to get it perfect, she’ll show lillian and her bridesmaids just how far you’ll go for someone you love. comedy romance competition jealousy fight materialism bridesmaid femalefriendship fearofcommitment wealth motherdaughterrelationship weddingparty sexualhumor bestfriend maidofhonor drunk weddingdress groupoffriends casualsex vanity girlfight missingwoman outofcontrol kristenwiig rosebyrne mayarudolph paulfeig"
86882,59436,Midnight in Paris,a romantic comedy about a family traveling to the french capital for business. the party includes a young engaged couple forced to confront the illusion that a life different from their own is better. fantasy comedy romance paris painter detective basedonnovel screenwriter forbiddenlove timetravel midnight nostalgia past sculpture hemingway owenwilson rachelmcadams kurtfuller woodyallen
86898,8967,The Tree of Life,"the impressionistic story of a texas family in the 1950s. the film follows the life journey of the eldest son, jack, through the innocence of childhood to his disillusioned adult years as he tries to reconcile a complicated relationship with his father. jack finds himself a lost soul in the modern world, seeking answers to the origins and meaning of life while questioning the existence of faith. drama fantasy philosophy fathersonrelationship redhair brothersisterrelationship sun telegram tree meteor afterlife deathofachild independentfilm spirituality outerspace dinosaur voiceover verylittledialogue tarkovskyesque bradpitt seanpenn jessicachastain terrencemalick"
87028,49950,The Roommate,"when sara (minka kelly), a young design student from iowa, arrives for college in los angeles, she is eager to fit in and get to know the big city. her wealthy roommate, rebecca (leighton meester), is more than eager to take sara under her wing and show her the ropes. the two become close, but when sara begins to branch out and make more friends on campus, rebecca becomes resentful. alarmed, sara moves in with her new boyfriend, causing rebecca's behavior to take a violent turn. thriller drama horror jealousy roommate obsession campus love murder freshman student losangeles medication violence boyfriend design resentment minkakelly leightonmeester camgigandet christiane.christiansen"
87192,59678,Attack the Block,a teen gang in a grim south london housing estate must team up with the other residents to protect their neighbourhood from a terrifying alien invasion. action comedy sciencefiction streetgang fireworks chase meteor playground arrest cannabis moped carsetonfire carcrash alien socialsatire crime race naivechildren nickfrost jodiewhittaker johnboyega joecornish
87298,45658,Everything Must Go,"when an alcoholic relapses, causing him to lose his wife and his job, he holds a yard sale on his front lawn in an attempt to start over. a new neighbor might be the key to his return to form. comedy drama romance alcohol arizona beer playboy independentfilm salesman pregnant repoman rebeccahall willferrell glennhowerton danrush"
87304,55347,Beginners,"a young man is rocked by two announcements from his elderly father: that he has terminal cancer, and that he has a young male lover. drama romance comedy gay lossofmother secret comingout lossoffather cancer lgbtelderly ewanmcgregor christopherplummer mélanielaurent mikemills"
87485,52449,Bad Teacher,"a lazy, incompetent middle school teacher who hates her job and her students is forced to return to her job to make enough money for a boob job after her rich fiancé dumps her. comedy classroom teacher school workplacehumor camerondiaz jasonsegel justintimberlake jakekasdan"
87522,59861,Larry Crowne,"after losing his job, a middle-aged man reinvents himself by going back to college. comedy romance drama classroom college teacher diner lossofjob economics yardsale cellphone scooter backtoschool tomhanks juliaroberts bryancranston tomhanks"
87785,22907,Takers,"a seasoned team of bank robbers, including gordon jennings (idris elba), john rahway (paul walker), a.j. (hayden christensen), and brothers jake (michael ealy) and jesse attica (chris brown) successfully complete their latest heist and lead a life of luxury while planning their next job. when ghost (tip t.i. harris), a former member of their team, is released from prison he convinces the group to strike an armored car carrying $20 million. as the ""takers"" carefully plot out their strategy and draw nearer to exacting the grand heist, a reckless police officer (matt dillon) inches closer to apprehending the criminals. action crime drama thriller heist chrisbrown haydenchristensen mattdillon johnluessenhop"
87869,51540,Horrible Bosses,"for nick, kurt and dale, the only thing that would make the daily grind more tolerable would be to grind their intolerable bosses into dust. quitting is not an option, so, with the benefit of a few-too-many drinks and some dubious advice from a hustling ex-con, the three friends devise a convoluted and seemingly foolproof plan to rid themselves of their respective employers... permanently. comedy crime conspiracyofmurder badboss employee deathoffather stakeout duringcreditsstinger jenniferaniston jasonbateman charlieday sethgordon"
88108,59860,Monte Carlo,three young women vacationing in paris find themselves whisked away to monte carlo after one of the girls is mistaken for a british heiress. adventure comedy romance montecarlo mistakenidentity look-alike youngwoman texan americanabroad selenagomez katiecassidy corymonteith thomasbezucha
88129,64690,Drive,a hollywood stunt performer who moonlights as a wheelman for criminals discovers that a contract has been put on him after a heist gone wrong. drama action thriller crime stuntman bloodsplatter independentfilm policechase extremeviolence violence carchase bullet headstomp getaway crimelord existentialism silentprotagonist greatsoundtrack ryangosling careymulligan bryancranston nicolaswindingrefn
88179,51828,One Day,"a romantic comedy centered on dexter and emma, who first meet during their graduation in 1988 and proceed to keep in touch regularly. the film follows what they do on july 15 annually, usually doing something together. drama romance basedonnovel comedian job love malefemalerelationship author writer divorce bestfriendsinlove womandirector missedopportunity annehathaway jimsturgess patriciaclarkson lonescherfig"
88235,67913,The Guard,"two policemen must join forces to take on an international drug- smuggling gang - one, an unorthodox irish policeman and the other, a straitlaced fbi agent. sergeant gerry boyle is an eccentric small-town cop with a confrontational and crass personality and a subversive sense of humor. a longtime policeman in county galway, boyle is a maverick with his own moral code. he has seen enough of the world to know there isn't much to it and has had plenty of time to think about it. when a fellow police officer disappears and boyle's small town becomes key to a large drug trafficking investigation, he is forced to at least feign interest when dealing with the humorless fbi agent wendell everett assigned to the case. action comedy thriller crime prostitute blackmail drugsmuggle ruralireland dryhumour brendangleeson doncheadle liamcunningham johnmichaelmcdonagh"
88267,51162,Winnie the Pooh,"during an ordinary day in hundred acre wood, winnie the pooh sets out to find some honey. misinterpreting a note from christopher robin, pooh convinces tigger, rabbit, piglet, owl, kanga, roo, and eeyore that their young friend has been captured by a creature named ""backson"" and they set out to save him. animation family owl tiger aftercreditsstinger duringcreditsstinger jimcummings travisoates budluckey stephenanderson donhall"
88405,50544,Friends with Benefits,"jamie is a new york-based executive recruiter who entices dylan, an art director from los angeles, to take a job at the new york office of gq magazine. finding that they have much in common, the two become fast friends. feeling jaded by a number of broken romances, dylan and jamie decide that they are ready to quit looking for true love and focus on having fun. however, complications unfold when the two best pals add sex to their relationship. romance comedy funeral friends hospital aftercreditsstinger duringcreditsstinger justintimberlake milakunis patriciaclarkson willgluck"
88672,59968,Our Idiot Brother,"everybody has the sibling who is always just a little bit behind the curve when it comes to getting his life together. for sisters liz, miranda and natalie, that person is their perennially upbeat brother ned, an erstwhile organic farmer whose willingness to rely on the honesty of mankind is a less-than-optimum strategy for a tidy, trouble-free existence. ned may be utterly lacking in common sense, but he is their brother and so, after his girlfriend dumps him and boots him off the farm, his sisters once again come to his rescue. as liz, miranda and natalie each take a turn at housing ned, their brother's unfailing commitment to honesty creates more than a few messes in their comfortable routines. but as each of their lives begins to unravel, ned's family comes to realize that maybe, in believing and trusting the people around him, ned isn't such an idiot after all. comedy drama brothersisterrelationship sistersisterrelationship familyclan idealist duringcreditsstinger paulrudd elizabethbanks zooeydeschanel jesseperetz"
88810,50014,The Help,"aibileen clark is a middle-aged african-american maid who has spent her life raising white children and has recently lost her only son; minny jackson is an african-american maid who has often offended her employers despite her family's struggles with money and her desperate need for jobs; and eugenia ""skeeter"" phelan is a young white woman who has recently moved back home after graduating college to find out her childhood maid has mysteriously disappeared. these three stories intertwine to explain how life in jackson, mississippi revolves around ""the help""; yet they are always kept at a certain distance because of racial lines. drama mississippi basedonnovel exploitation racialsegregation racism writer maid moralcourage ressentiment southernbelle racialissues 1960s newspapercolumnist emmastone violadavis octaviaspencer tatetaylor"
88812,62206,30 Minutes or Less,"two fledgling criminals kidnap a pizza delivery guy, strap a bomb to his chest, and advise him that he has mere hours to rob a bank or else... action adventure comedy pizzadelivery adventure pizzaboy numberintitle comedy aftercreditsstinger jesseeisenberg dannymcbride azizansari rubenfleischer"
88932,55779,Final Destination 5,"in this fifth installment, death is just as omnipresent as ever, and is unleashed after one man’s premonition saves a group of coworkers from a terrifying suspension bridge collapse. but this group of unsuspecting souls was never supposed to survive, and, in a terrifying race against time, the ill-fated group frantically tries to discover a way to escape death’s sinister agenda. horror mystery premonition deathbyaccident crash endishere duringcreditsstinger 3d emmabell nicholasd'agosto milesfisher stevenquale"
88954,55465,A Very Harold & Kumar Christmas,"six years have elapsed since guantanamo bay, leaving harold and kumar estranged from one another with very different families, friends and lives. but when kumar arrives on harold's doorstep during the holiday season with a mysterious package in hand, he inadvertently burns down harold's father-in-law's beloved christmas tree. to fix the problem, harold and kumar embark on a mission through new york city to find the perfect christmas tree, once again stumbling into trouble at every single turn. comedy holiday indianlead beer christmastree cannabis sequel vulgarity drug asian 3d beerpong neilpatrickharris johncho eliaskoteas toddstrauss-schulson"
89028,46261,Don't Be Afraid of the Dark,a young girl sent to live with her father and his new girlfriend discovers creatures in her new home who want to claim her as one of their own. fantasy horror thriller monster remake creature bathtub teeth oldhouse scarylittlepeople katieholmes guypearce baileemadison troynixey
89030,58151,Fright Night,"a teenager suspects his new neighbour is a vampire. unable to convince anyone, he tries to enlist the help of a self-proclaimed vampire hunter and magician in this remake of the 1985 comedy-horror classic. horror comedy sunrise vampire suspicion remake suburbia antonyelchin colinfarrell tonicollette craiggillespie"
89039,55420,Another Earth,"on the night of the discovery of a duplicate earth in the solar system, an ambitious young student and an accomplished composer cross paths in a tragic accident. drama sciencefiction earth tragedy janitor planet duplicate cosmology ego solarsystem williammapother britmarling matthew-leeerlbach mikecahill"
89047,44835,Hesher,a young boy has lost his mother and is losing touch with his father and the world around him. then he meets hesher who manages to make his life even more chaotic. drama lossofmother clerk grocery lossofrelative lossofwife briefs duringcreditsstinger josephgordon-levitt natalieportman rainnwilson spencersusser
89072,52015,Stake Land,"martin was a normal teenage boy before the country collapsed in an empty pit of economic and political disaster. a vampire epidemic has swept across what is left of the nation's abandoned towns and cities, and it's up to mister, a death dealing, rogue vampire hunter, to get martin safely north to canada, the continent's new eden. drama horror action thriller sciencefiction malenudity canada vampire danielleharris kellymcgillis nickdamici jimmickle"
89085,48289,The Debt,"rachel singer is a former mossad agent who tried to capture a notorious nazi war criminal – the surgeon of birkenau – in a secret israeli mission that ended with his death on the streets of east berlin. now, 30 years later, a man claiming to be the doctor has surfaced, and rachel must return to eastern europe to uncover the truth. overwhelmed by haunting memories of her younger self and her two fellow agents, the still-celebrated heroine must relive the trauma of those events and confront the debt she has incurred. drama thriller beach mossad secretagent insaneasylum lye syringe lostoffriend helenmirren ciaránhinds tomwilkinson johnmadden"
89087,62835,Colombiana,"zoe saldana plays a young woman who, after witnessing her parents’ murder as a child in bogota, grows up to be a stone-cold assassin. she works for her uncle as a hitman by day, but her personal time is spent engaging in vigilante murders that she hopes will lead her to her ultimate target: the mobster responsible for her parents' death. action thriller crime drama streetgang uncle femaleassassin witnesstomurder zoesaldana cliffcurtis callumblue oliviermegaton"
89343,48572,Red State,"set in middle america, a group of teens receive an online invitation for sex, though they soon encounter christian fundamentalists with a much more sinister agenda. horror action thriller christianity homophobia pastor protest christian sign gayinterest socialcommentary religiousfundamentalism aftercreditsstinger duringcreditsstinger michaelparks johngoodman melissaleo kevinsmith"
89388,70868,I Don't Know How She Does It,"a comedy centered on the life of kate reddy, a finance executive who is the breadwinner for her husband and two kids. romance comedy pregnancy familyvacation widower workingmum in-laws sarahjessicaparker piercebrosnan sarahshahi douglasmcgrath"
89427,65055,Shark Night,a weekend at a lake house in the louisiana gulf turns into a nightmare for seven vacationers as they are subjected to fresh-water shark attacks. horror thriller sharkattack louisiana dirtycop shark aftercreditsstinger sarapaxton chriscarmack joeldavidmoore davidr.ellis
89753,49517,Tinker Tailor Soldier Spy,"recently-retired mi6 agent, george smiley is doing his best to adjust to a life outside the secret service until a disgraced agent reappears with information concerning a mole at the heart of the service. smiley is drawn back into the murky field of espionage, tasked with investigating which of his trusted former colleagues has chosen to betray him and their country. smiley narrows his search to four suspects – all experienced, skilled and successful agents – but past histories, rivalries and friendships make it far from easy to pinpoint the man who is eating away at the heart of the british establishment. drama thriller mystery spy coldwar spying espionage mole britishspy johnhurt garyoldman kathyburke tomasalfredson"
89761,48231,A Dangerous Method,"seduced by the challenge of an impossible case, the driven dr. carl jung takes the unbalanced yet beautiful sabina spielrein as his patient. jung’s weapon is the method of his master, the renowned sigmund freud. both men fall under sabina’s spell. drama thriller basedonnovel psychoanalysis sigmundfreud biography spanking basedonplay cigarsmoking cheatinghusband basedontrueevents keiraknightley viggomortensen michaelfassbender davidcronenberg"
89774,59440,Warrior,"the inspirational story of an estranged family that finds redemption in the unlikeliest of places…the mma ring. tommy riordan (tom hardy), an ex-marine with a tragic past, returns home and enlists his father (nick nolte), a recovering alcoholic and former wrestling coach, to train him for “sparta”, the biggest mma tournament ever held. but when tommy’s underdog brother, brendan (joel edgerton), fights his way into the tournament, the two brothers must finally confront each other and the forces that pulled them apart. what ensues is the most gut-wrenching, soul-stirring, and unforgettable battle of their lives. action drama bank training beating mixedmartialarts teacher muscleman combat alcoholic gym exercise tomhardy jennifermorrison nicknolte gavino'connor"
